Feature,flaubert_base_cased,flaubert_base_uncased,flaubert_large_uncased,flaubert_small_cased,Mean Importance
Dim 24,0.010845383759733063,0.017844592547713024,0.004330737856878052,0.007582499073044178,0.01015080330934208
Dim 594,0.007491657397107974,0.018907906694941152,0.004050797182054171,,0.0101501204247011
Dim 45,0.005313311086392376,0.028114207815813586,0.002797552836484948,0.004358546533185079,0.010145904567968995
Dim 4,0.006175380051909631,0.008586791881248158,0.006088246199481001,0.019634779384501477,0.010121299379285065
Dim 407,0.01813681868743065,0.015428657982429792,0.0020226177233963433,0.004838709677419417,0.01010670101766905
Dim 17,0.0064312198739340755,0.02705089366858545,0.0027845754542083446,0.004134223210975185,0.010100228051925762
Dim 297,0.02296625880608096,0.006491972129657726,0.0028791249536521684,0.008042269187986697,0.010094906269344388
Dim 372,0.00986837226548022,0.022288700393820242,0.004727474972191388,0.003481646273637369,0.010091548476282304
Dim 38,0.019330737856878104,0.010480157528021908,0.005711902113459503,0.004794215795328203,0.01007925332342193
Dim 50,0.020485724879495872,0.012308391396546669,0.002474972191323663,0.005024100852799489,0.010073297330041423
Dim 341,0.013932146829811027,0.007381096637382662,0.005921394141638946,0.013021876158694937,0.010064128441881894
Dim 579,0.016195773081201487,0.010475613450469623,0.00345012977382275,,0.01004050543516462
Dim 287,0.01613459399332608,0.011036049681914687,0.0018001483129402806,0.011190211345939964,0.010040250833530252
Dim 303,0.01210789766407122,0.022679491063314305,0.0021560993696699764,0.0030571004820170214,0.01000014714476813
Dim 415,0.009430849091583286,0.008041502574977313,0.009675565443084958,0.012738227660363447,0.009971536192502252
Dim 316,0.0060993696700037976,0.006960012117540184,0.001957730812013323,0.02484797923618852,0.009966272958936456
Dim 934,,,0.009946236559139824,,0.009946236559139824
Dim 679,0.012017055988135008,0.014041199636473947,0.0037801260659992703,,0.009946127230202743
Dim 255,0.006134593993326023,0.02560284762193293,0.002057842046718549,0.005956618464961158,0.009937975531734665
Dim 254,0.01858546533185038,0.014239624356255857,0.0026288468668890994,0.004269558769002638,0.009930873830999495
Dim 681,0.005719317760474728,0.015440775522569122,0.008598442714126839,,0.009919511999056897
Dim 197,0.005420837968112815,0.009709179036655595,0.008806080830552522,0.015704486466444324,0.009910146075441315
Dim 308,0.010989988876529515,0.015780066646470962,0.007091212458287041,0.005736002966258899,0.009899317736886603
Dim 74,0.007028179458657832,0.008739775825507452,0.002048572487949549,0.021672228401928242,0.00987218904351077
Dim 179,0.025257693733778352,0.0087912753710997,0.003162773451983658,0.002220986281052992,0.009858182209478676
Dim 526,0.018618835743418764,0.008654953044532027,0.0022450871338523994,,0.00983962530726773
Dim 323,0.016555431961438768,0.016407149348682423,0.0036021505376344033,0.002779013718946939,0.009835936391675633
Dim 449,0.019499443826474068,0.0060345349893972285,0.0042843900630330466,0.009497589914720115,0.009828989698406114
Dim 115,0.005025954764553296,0.010433202059981892,0.0060363366703745855,0.017816091954023155,0.009827896362233232
Dim 239,0.00918984056358925,0.009880339291123974,0.005465331850204012,0.014773822766036478,0.009827333617738429
Dim 603,0.012172784575454274,0.014235080278703587,0.0030608083055246264,,0.009822891053227494
Dim 745,0.021197626992955316,0.006561647985459013,0.0016852057842046502,,0.009814826920872993
Dim 497,0.006609195402298916,0.007902150863374768,0.010311457174638543,0.014410456062291565,0.009808314875650948
Dim 747,0.016520207638116572,0.0070448348985156515,0.0058527994067483465,,0.00980594731446019
Dim 711,0.007517612161661165,0.014026052711299773,0.007866147571375643,,0.00980327081477886
Dim 215,0.017919911012236,0.011110269615268203,0.0062476826103078234,0.003926585094549526,0.009801112083090388
Dim 443,0.008283277715980798,0.006007270524083691,0.005708194289951891,0.019189840563589366,0.009797145773401437
Dim 413,0.00807007786429373,0.01842774916691934,0.007699295513533614,0.004968483500185459,0.009791401511233035
Dim 672,0.010711902113459432,0.011569221448046188,0.007000370782350836,,0.009760498114618819
Dim 146,0.00834074898034862,0.013477734019994095,0.01065628476084541,0.006536892843900703,0.009752915151272207
Dim 610,0.013031145717463935,0.013199030596789021,0.0030144605116796093,,0.009748212275310855
Dim 985,,,0.00974416017797555,,0.00974416017797555
Dim 69,0.00988876529477203,0.01899272947591662,0.0017426770485724657,0.008348164627363791,0.009743084111656227
Dim 733,0.020556173526140333,0.006685852771887367,0.001885428253615104,,0.009709151517214269
Dim 402,0.01572487949573614,0.01583913965465029,0.0023655913978494316,0.004905450500556245,0.009708765262198028
Dim 503,0.005079718205413506,0.01644956073917021,0.0037893956247682737,0.013507601038190632,0.009706568901885655
Dim 330,0.020480163144234478,0.007026658588306617,0.006338524286244054,0.004966629588431661,0.009702993901804204
Dim 613,0.01644605116796458,0.007219024538018826,0.005435669262143205,,0.00970024832270887
Dim 464,0.013468668891360891,0.007208421690396905,0.002169076751946578,0.015939933259176985,0.00969652514822034
Dim 670,0.012241379310344911,0.014794001817631163,0.002044864664441947,,0.009693415264139341
Dim 152,0.010431961438635574,0.021095122690094073,0.0035965888023730096,0.0036318131256952197,0.009688871514199471
Dim 524,0.004475342973674509,0.02173432293244486,0.0028494623655913615,,0.009686376090570244
Dim 244,0.01139043381535042,0.006126931232959766,0.007482387838338948,0.01373748609566196,0.009684309745577773
Dim 8,0.007020763811642633,0.011911541956982876,0.00434927697441606,0.01533370411568422,0.009653821714681446
Dim 106,0.014212087504634905,0.009444107846107294,0.006229143492769817,0.00861142009640345,0.009624189734978866
Dim 566,0.011318131256952229,0.011552559830354558,0.0059955506117909795,,0.009622080566365923
Dim 333,0.007302558398220298,0.012053923053620241,0.00798850574712648,0.011110493140526551,0.009613870084873393
Dim 829,,,0.009601408972932952,,0.009601408972932952
Dim 42,0.004432703003337088,0.009492578006664674,0.0076659251019652085,0.01680756395995563,0.00959969251798065
Dim 719,0.007017055988135046,0.016619206301121126,0.005109380793474303,,0.009581881027576825
Dim 112,0.018474230626622328,0.01267494698576207,0.003891360771227319,0.003216536892843879,0.0095642688191139
Dim 741,0.0105691509084168,0.011037564374432087,0.00704671857619585,,0.00955114461968158
Dim 406,0.013257322951427626,0.006990305967888548,0.009944382647386039,0.007999629217649297,0.009547910196087878
Dim 251,0.007541713014460584,0.009950015146925235,0.0019354838709677192,0.018743047830923357,0.009542564965819223
Dim 76,0.01152020763811647,0.021594971220842307,0.0023971078976640424,0.002656655543196107,0.009542235574954731
Dim 723,0.00426214312198745,0.016723720084822986,0.007567667779013781,,0.009517843661941406
Dim 70,0.008507601038190633,0.013727658285368228,0.0038246199480904877,0.01195773081201339,0.009504402520915684
Dim 604,0.01920096403411213,0.007573462587094849,0.0017334074898034642,,0.009502611370336814
Dim 742,0.014851687059696127,0.011569221448046155,0.002065257693733752,,0.009495388733825345
Dim 128,0.009024842417501002,0.014603150560436397,0.008761586948461296,0.005539488320356038,0.009482267061688683
Dim 435,0.017673340748980537,0.00611026961526817,0.002373007044864635,0.011725991842788325,0.009470652312975418
Dim 511,0.005836114200964134,0.020578612541654245,0.004078605858361173,0.007373007044864724,0.00946658491146107
Dim 705,0.004733036707452798,0.019548621629809346,0.004087875417130178,,0.009456511251464107
Dim 688,0.013186874304783163,0.010053014238109696,0.005114942528735711,,0.009451610357209523
Dim 608,0.019234334445680564,0.005640714934868302,0.0034705228031145694,,0.009448524061221144
Dim 882,,,0.009428995179829473,,0.009428995179829473
Dim 87,0.012528735632184,0.015427143289912355,0.00402298850574716,0.005569150908416852,0.00938700458406509
Dim 163,0.009964775676677815,0.007044834898515642,0.006863181312569597,0.013585465331850328,0.009364564304903346
Dim 349,0.00794586577678908,0.023236897909724514,0.0016629588431590462,0.00456989247311832,0.00935390375069774
Dim 528,0.015537634408602296,0.007222053923053658,0.005283648498331553,,0.009347778943329168
Dim 712,0.016538746755654636,0.008079369887912797,0.0034130515387467537,,0.009343722727438062
Dim 465,0.01613459399332608,0.00817176613147535,0.005161290322580717,0.007868001483129453,0.0093339129826279
Dim 721,0.013913607712272987,0.008810966373826137,0.005259547645532159,,0.009328040577210428
Dim 238,0.016494252873563337,0.013909421387458577,0.003837597330367089,0.003007044864664406,0.009312079114013352
Dim 609,0.0052595476455321605,0.017973341411693607,0.004699666295884381,,0.009310851784370048
Dim 419,0.010441230997404564,0.01762950621023952,0.0017055988134964566,0.007439747868001539,0.009304020972285519
Dim 83,0.021390433815350576,0.008994244168433826,0.0015943641082684283,0.005203930292918142,0.009295743096242743
Dim 773,,,0.009293659621802067,,0.009293659621802067
Dim 339,0.012806822395254084,0.01076946379884894,0.00782536151279204,0.00572858731924369,0.009282558756534687
Dim 119,0.008138672599184353,0.013197515904271576,0.006588802373007117,0.00920281794586584,0.009281952205582221
Dim 359,0.014551353355580408,0.008695849742502306,0.004857248794957431,0.009006303299962954,0.009277688798250775
Dim 337,0.012528735632183973,0.01256134504695562,0.0023934000741564357,0.00961253244345574,0.009274003299187941
Dim 867,,,0.009269558769002643,,0.009269558769002643
Dim 765,0.01605858361142025,0.006760072705240891,0.004988876529477258,,0.009269177615379466
Dim 343,0.007808676307007822,0.014265374129051982,0.005674823878383479,0.009284390063033051,0.009258316094369085
Dim 912,,,0.009252873563218444,,0.009252873563218444
Dim 2,0.016366332962551168,0.010677067555286355,0.0054430849091584065,0.004517982944011921,0.009251117092751964
Dim 270,0.01448832035595122,0.011896395031808697,0.007523173896922569,0.003068223952539826,0.009244028309305579
Dim 917,,,0.009241750092695632,,0.009241750092695632
Dim 474,0.012460140897293356,0.013750378673129504,0.004156470152020802,0.006592510196514712,0.009239874979739594
Dim 857,,,0.009225064886911423,,0.009225064886911423
Dim 654,0.012486095661846622,0.008100575583156657,0.007087504634779461,,0.009224725293260913
Dim 154,0.01611420096403427,0.0068645864889428036,0.008648498331479466,0.0051928068223953345,0.009205023151712968
Dim 1007,,,0.009162031887282197,,0.009162031887282197
Dim 879,,,0.009134223210975206,,0.009134223210975206
Dim 240,0.019098998887653075,0.007440169645562007,0.003283277715980701,0.0067093066370041456,0.009132938221549983
Dim 760,0.0053930292918058075,0.007547712814298727,0.014447534297367547,,0.009129425467824028
Dim 260,0.0061142009640342086,0.00901090578612545,0.01202817945865784,0.009356692621431259,0.00912749470756219
Dim 118,0.01602150537634424,0.01224325961829764,0.00504263997033748,0.0031535038932146544,0.009115227214548504
Dim 619,0.015952910641453603,0.009227506816116369,0.0021635150166851766,,0.009114644158085048
Dim 651,0.0062421208750464245,0.014730384731899599,0.006351501668520662,,0.009108002425155562
Dim 911,,,0.009102706711160584,,0.009102706711160584
Dim 258,0.020502410085280105,0.006529839442593214,0.005176121616611121,0.0041972562106044106,0.009101406838772213
Dim 98,0.009981460882462049,0.010137837019085206,0.007072673340749053,0.009208379681127228,0.009100087730855884
Dim 52,0.007919911012235872,0.014851560133293116,0.002335928809788624,0.011275491286614802,0.009095722810483103
Dim 347,0.010469039673711579,0.017799151772190498,0.004556915090841725,0.003509454949944382,0.009083640371672046
Dim 397,0.011028921023359346,0.01140866404119973,0.0016777901371894492,0.012156099369670015,0.009067868642854636
Dim 581,0.01464219503151662,0.00886852468948807,0.0036911383018168376,,0.009067286007607176
Dim 891,,,0.009047089358546603,,0.009047089358546603
Dim 653,0.012017055988135,0.007179642532565934,0.007936596218020078,,0.00904443157957367
Dim 151,0.006967000370782456,0.007896092093305109,0.006761216166110574,0.014551353355580405,0.009043915496444635
Dim 574,0.013531701890990077,0.011139048773099165,0.0024434556915090525,,0.009038068785199431
Dim 580,0.009176863181312616,0.013315661920630306,0.004592139414163942,,0.009028221505368954
Dim 336,0.009171301446051218,0.005896697970312101,0.003335187245087122,0.017690025954764724,0.00902330315405379
Dim 700,0.00875602521319989,0.0142169039684946,0.004065628476084574,,0.00901285255259302
Dim 329,0.007608453837597396,0.01811269312329617,0.00469966629588437,0.0055951056729700525,0.009003979732436997
Dim 981,,,0.008998887652947759,,0.008998887652947759
Dim 282,0.008542825361512832,0.013495910330203194,0.0032591768631812937,0.010637745643307439,0.00898391454955119
Dim 328,0.01750278086763085,0.00852166010299911,0.001996662958843137,0.007832777159807252,0.008963470272320088
Dim 729,0.00725806451612911,0.014480460466525503,0.00514460511679652,,0.008961043366483712
Dim 281,0.013628105302187719,0.00727961223871559,0.006225435669262231,0.00868186874304789,0.008953755488303357
Dim 277,0.018869113830181847,0.0075658891245077575,0.004427141268075681,0.004929551353355648,0.008947923894030234
Dim 409,0.009117538005191017,0.0089457740078764,0.00424731182795703,0.013444568038561434,0.00893879796989647
Dim 683,0.017361883574341996,0.007727961223871586,0.00167964404894325,,0.008923162949052278
Dim 375,0.005826844642195142,0.02516358679188147,0.0016870596959584507,0.0030107526881720057,0.008922060954551767
Dim 324,0.007589914720059376,0.012425022720387926,0.008540971449759039,0.007046718576195852,0.008900656866600548
Dim 353,0.009469781238413104,0.018347470463496083,0.003301816833518712,0.004403040415276273,0.008880527237676043
Dim 182,0.014786800148313071,0.009109360799757703,0.0022098628105301893,0.00941230997404528,0.00887958343316156
Dim 562,0.005381905821282993,0.019345652832475226,0.0019095291064145095,,0.008879029253390909
Dim 5,0.004985168705969677,0.015748258103605188,0.003044123099740419,0.011731553578049716,0.00887727587184125
Dim 63,0.01165925101965151,0.008311117843077883,0.003466814979606963,0.012037449017426803,0.00886865821494079
Dim 73,0.00798479792361892,0.02285822478036977,0.001972562106043729,0.0026585094549499088,0.008868523566245581
Dim 509,0.012793845012977468,0.012103907906695072,0.00551167964404903,0.005059325176121692,0.008867189434960815
Dim 822,,,0.00886355209492034,,0.00886355209492034
Dim 757,0.0067797552836485735,0.016402605271130195,0.00340563589173154,,0.008862665482170103
Dim 399,0.01238413051538756,0.007485610421084568,0.003292547274749711,0.012276603633667105,0.008859722961222236
Dim 268,0.007799406748238846,0.009848530748258139,0.00474601408972939,0.012995921394141735,0.008847468245092027
Dim 571,0.014162031887282302,0.009442593153589886,0.0029143492769743767,,0.008839658105948856
Dim 706,0.009886911383018216,0.014541048167222261,0.0020615498702261513,,0.008829836473488875
Dim 458,0.019091583240637942,0.006287488639806187,0.004154616240266997,0.005761957730812115,0.00882391146288081
Dim 652,0.00983500185391179,0.013768554983338576,0.0028327771598071535,,0.008812111332352506
Dim 453,0.009942528735632231,0.010531657073614134,0.004551353355580319,0.010152020763811664,0.008794389982159586
Dim 95,0.007189469781238491,0.013927597697667568,0.002608453837597295,0.011451612903225833,0.008794283554932296
Dim 92,0.011772339636633341,0.009959103302029733,0.010685947348906202,0.0027437893956247304,0.008790294920798502
Dim 694,0.004966629588431675,0.01958648894274488,0.0017575083426028689,,0.008770208957926474
Dim 759,0.005524657026325651,0.010465010602847689,0.010298479792361911,,0.008762715807178417
Dim 762,0.013027437893956332,0.010365040896698048,0.0028865406006673686,,0.008759673130440583
Dim 295,0.011813125695216968,0.017705240836110508,0.002161661104931378,0.0033500185391175208,0.008757511543844092
Dim 703,0.01766592510196533,0.006199636473795884,0.0023600296625880305,,0.008741863746116416
Dim 395,0.020435669262143314,0.006914571342017617,0.0030515387467556225,0.004466073414905494,0.008716963191455512
Dim 61,0.0068390804597701985,0.009168433807937025,0.007026325546904039,0.011811271783463155,0.008711277899518605
Dim 174,0.007204301075268904,0.021311723720084986,0.0034631071560993643,0.002817945865776748,0.0086992694543075
Dim 236,0.01389506859473501,0.00989700090881556,0.0017185761957730613,0.009238042269188042,0.008687171992127918
Dim 164,0.014388209121245955,0.011938806422296395,0.004021134593993355,0.004325176121616639,0.008668331564788087
Dim 120,0.006707452725250366,0.015369584974250445,0.010387467556544357,0.002193177604745983,0.008664420715197787
Dim 117,0.0052020763811643405,0.007000908815510511,0.007070819428995239,0.015329996292176589,0.00865095022946167
Dim 459,0.005706340378198112,0.011825204483489973,0.005493140526511031,0.011566555431961473,0.008647810205040147
Dim 868,,,0.008644790507971864,,0.008644790507971864
Dim 107,0.018980348535409888,0.006184489548621701,0.0037671486837226715,0.00555617352614025,0.008622040073473627
Dim 387,0.010433815350389388,0.007912753710996704,0.0023841305153874393,0.013741193919169557,0.008617973373985772
Dim 631,0.008025583982202527,0.013885186307179824,0.003939562476826126,,0.008616777588736158
Dim 383,0.015939933259177013,0.00659800060587705,0.004601408972932935,0.007324805339265907,0.008616037044313227
Dim 546,0.012502780867630743,0.00699485004544084,0.006347793845013054,,0.008615141586028212
Dim 650,0.0050704486466444975,0.012906694940927157,0.007856878012606669,,0.008611340533392775
Dim 313,0.0174212087504636,0.005521054225992214,0.00411012235817579,0.007365591397849514,0.00860449418312028
Dim 10,0.009799777530589604,0.01775371099666789,0.002235817575083396,0.0045717463848721236,0.008590263121803254
Dim 623,0.012725250278086828,0.01011360193880648,0.0028995179829439718,,0.008579456733279095
Dim 101,0.007436040044493974,0.011631323841260357,0.0036243974786800254,0.011544308490915894,0.008559017463837562
Dim 54,0.005292918057100576,0.008391396546501131,0.0020003707823507337,0.01848350018539135,0.008542046392835949
Dim 726,0.0036114200964034154,0.01952135716449581,0.0024879495736002642,,0.008540242278166497
Dim 172,0.017237671486837337,0.007829445622538646,0.0022191323692991923,0.006757508342602957,0.008510939455319532
Dim 431,0.008591027067111678,0.008488336867615917,0.004369670003707879,0.012588060808305589,0.008509273686685265
Dim 385,0.0067037449017427605,0.009119963647379612,0.007773451983685636,0.010439377085650757,0.00850913440461469
Dim 564,0.01393770856507242,0.008718570130263616,0.0028661475713755626,,0.008507475422237199
Dim 452,0.014757137560252247,0.00813692820357472,0.005506117908787641,0.005621060437523265,0.008505311027534468
Dim 480,0.007402669632925539,0.013306573765525735,0.003233222098628084,0.010033370411568454,0.008493958977161953
Dim 663,0.01140526510938084,0.006931232959709209,0.007085650723025654,,0.008474049597371901
Dim 494,0.02190582128290712,0.005701302635565059,0.00346866889136077,0.002816091954022951,0.008472971190963975
Dim 381,0.008776418242491701,0.01443199030596806,0.003843159065628494,0.006768631813125758,0.008455049856803504
Dim 398,0.01293845012977389,0.010751287488639887,0.003837597330367104,0.006206896551724225,0.008433557875126277
Dim 31,0.008655913978494663,0.012082702211451248,0.007335928809788712,0.005648869113830263,0.008430853528391222
Dim 317,0.010048201705598857,0.01762647682520469,0.0018427882832776912,0.00420096403411201,0.008429607712048311
Dim 642,0.013149796069707165,0.008863980611935805,0.0032536151279198935,,0.008422463936520954
Dim 548,0.006394141638858071,0.010330202968797388,0.008529847979236237,,0.008418064195630565
Dim 39,0.005124212087504726,0.015046955468040203,0.009849833147942182,0.0036021505376344198,0.008405787810280382
Dim 227,0.004790507971820609,0.010660405937594767,0.008579903596588842,0.00952539859102711,0.008389054024257832
Dim 515,0.016275491286614926,0.006505604362314512,0.0023841305153874362,,0.008388408721438959
Dim 181,0.005250278086763158,0.008311117843077899,0.001332962550982556,0.01860215053763454,0.008374127254614538
Dim 522,0.004464219503151703,0.013495910330203113,0.00706340378198004,,0.008341177871778285
Dim 716,0.00621802002224704,0.016816116328385537,0.001985539488320331,,0.008339891946317636
Dim 498,0.00821839080459775,0.010951226900939201,0.0033222098628105123,0.010815721171672276,0.008326887185004935
Dim 196,0.012163515016685274,0.007765828536807102,0.00942157953281428,0.003922877271041927,0.008318450089337147
Dim 230,0.006733407489803564,0.009945471069372967,0.00462921764923996,0.011950315164998174,0.008314602843353665
Dim 481,0.006299592139414259,0.006532868827628039,0.0053485354097145745,0.015059325176121739,0.008310080388219654
Dim 18,0.019015572858732087,0.008030899727355389,0.0037041156840934464,0.002469410456062256,0.008304999681560794
Dim 518,0.015161290322580796,0.007063011208724666,0.0026863181312569147,,0.008303539887520793
Dim 695,0.00618650352243244,0.014500151469251961,0.004152762328513192,,0.008279805773399198
Dim 615,0.007258064516129113,0.011929718267191886,0.005639599555061274,,0.008275794112794091
Dim 643,0.015467185761957877,0.007341714631929759,0.001985539488320331,,0.008264813294069322
Dim 373,0.004744160177975602,0.016831263253559735,0.0018872821653689064,0.009586577678902496,0.008262320818951684
Dim 959,,,0.008257322951427563,,0.008257322951427563
Dim 556,0.005982573229514376,0.007823386852468975,0.01096403411197633,,0.008256664731319894
Dim 424,0.005033370411568491,0.023586791881248296,0.0017445309603262664,0.002658509454949908,0.00825580067702324
Dim 81,0.008934000741564769,0.00652681005755836,0.006227289581016038,0.011310715609937003,0.008249703997519042
Dim 451,0.006106785317019015,0.011458648894274589,0.010346681497960732,0.005063032999629286,0.008243787177220905
Dim 29,0.007111605487578865,0.019792487125113802,0.0032851316277345043,0.002749351130886133,0.008234643842828326
Dim 218,0.018522432332221124,0.007320508936685899,0.00443084909158329,0.002625139043381497,0.008224732350967953
Dim 72,0.009673711531331158,0.01746440472584083,0.001839080459770093,0.00391175380051912,0.0082222376293653
Dim 379,0.004482758620689716,0.016229930324144447,0.00903411197626995,0.0031127178346310423,0.00821487968893379
Dim 53,0.011753800519095333,0.011189033626173987,0.001535038932146811,0.008314794215795373,0.008198166823302875
Dim 102,0.006336670374490281,0.008294456225386264,0.0030014831294030023,0.015113088616981967,0.008186424586565379
Dim 104,0.015912124582869988,0.006432899121478408,0.002504634779384469,0.0078049684835002344,0.008163656741808275
Dim 472,0.011332962550982643,0.006048167222053986,0.007905079718205482,0.007343344456803909,0.008157388487011506
Dim 134,0.01189469781238421,0.008099060890639248,0.0076566555431962,0.00495736002966266,0.00815194356897058
Dim 217,0.006685205784204759,0.008745834595577146,0.0021116054875787655,0.015009269558769201,0.008137978856532467
Dim 410,0.005476455320726835,0.010027264465313594,0.0018223952539858862,0.015196514645903023,0.008130657421482335
Dim 784,,,0.008112717834631144,,0.008112717834631144
Dim 888,,,0.008112717834631118,,0.008112717834631118
Dim 306,0.005884315906562944,0.009027567403817074,0.0036744530960326326,0.013850574712643754,0.0081092277797641
Dim 169,0.015467185761957854,0.008021811572250868,0.004071190211345973,0.004758991472005993,0.008079794754390171
Dim 523,0.00943270300333709,0.011310209027567509,0.003489061920652575,,0.008077324650519059
Dim 271,0.007571375602521376,0.011213268706452702,0.0021672228401927785,0.011345939933259233,0.008074451770606523
Dim 558,0.004720059325176183,0.011872159951529985,0.00762884686688919,,0.008073688714531787
Dim 940,,,0.008071931776047505,,0.008071931776047505
Dim 362,0.010969595847237727,0.011953953347470625,0.0038042269187986842,0.005556173526140242,0.00807098740991182
Dim 189,0.009666295884315952,0.012818842774916824,0.0036299592139414235,0.006023359288097957,0.008034614290318038
Dim 99,0.0064905450500557195,0.013120266585883252,0.002093066370040756,0.010430107526881782,0.008033496383215377
Dim 897,,,0.008031145717463918,,0.008031145717463918
Dim 440,0.01672599184278842,0.009192668888215757,0.002682610307749317,0.0035057471264367764,0.008026754541297568
Dim 370,0.005578420467185853,0.010216601029991005,0.0018817204301075031,0.014360400444938946,0.008009285593055826
Dim 803,,,0.007988505747126496,,0.007988505747126496
Dim 354,0.009336299592139465,0.008295970917903687,0.011666666666666712,0.0026028921023358922,0.00797545731976144
Dim 414,0.013259176863181428,0.005518024840957374,0.0031738969225064686,0.009940674823878452,0.007972943362630932
Dim 200,0.01355765665554329,0.00695546803998792,0.00266036336670371,0.008663329625509874,0.007959204421936199
Dim 533,0.012936596218020097,0.00674189639503187,0.004182424916574005,,0.00795363917654199
Dim 246,0.011427512050426442,0.014135110572553953,0.0019410456062291179,0.004301075268817242,0.007951185874506689
Dim 781,,,0.00791064145346686,,0.00791064145346686
Dim 919,,,0.00790878754171309,,0.00790878754171309
Dim 84,0.017760474601409098,0.009057861254165439,0.0020393029291805426,0.002728958101594326,0.007896649221587351
Dim 641,0.00519836855765675,0.011167827930930123,0.007243233222098703,,0.007869809903561857
Dim 366,0.005509825732295244,0.016101181460163823,0.0032276603633666855,0.006620318872821725,0.007864746607161868
Dim 248,0.004879495736003033,0.012467434110875643,0.008472376714868423,0.005637745643307461,0.00786426305126364
Dim 863,,,0.007843900630330051,,0.007843900630330051
Dim 178,0.004710789766407181,0.006514692517419013,0.012710418984056447,0.007421208750463531,0.007839277504586543
Dim 611,0.012449017426770537,0.006967585580127273,0.004086021505376386,,0.007834208170758064
Dim 595,0.005637745643307478,0.015363526204180763,0.0024860956618464624,,0.007829122503111569
Dim 109,0.0048090470893586154,0.01540593759466848,0.008481646273637422,0.002610307749351095,0.007826734676753903
Dim 588,0.005995550611790997,0.013948803392911432,0.003529847979236197,,0.00782473399464621
Dim 844,,,0.007788283277716037,,0.007788283277716037
Dim 401,0.010571004820170603,0.008626173886701042,0.001848350018539094,0.010072302558398274,0.007779457820952253
Dim 582,0.0048906192065258465,0.005816419266888894,0.01262328513162782,,0.007776774535014186
Dim 224,0.008246199480904765,0.005221145107543255,0.0061457174638488085,0.011490545050055662,0.007775901775588122
Dim 801,,,0.007773451983685622,,0.007773451983685622
Dim 123,0.004773822766036399,0.008944259315359027,0.010231738969225104,0.007139414163885859,0.007772308803626597
Dim 656,0.005033370411568485,0.013671614662223698,0.0046069707081943375,,0.0077706519273288395
Dim 991,,,0.007766036336670406,,0.007766036336670406
Dim 294,0.011225435669262172,0.01268100575583169,0.0016166110493140331,0.005535780496848438,0.0077647082428140834
Dim 110,0.01612161661104949,0.008311117843077923,0.0037041156840934486,0.002921764923989579,0.007764653765552611
Dim 640,0.0070189098998888364,0.007170554377461418,0.009089729328883975,,0.007759731202078076
Dim 689,0.0090211345939934,0.0107421993335354,0.003476084538375966,,0.007746472821968255
Dim 607,0.01114757137560258,0.007829445622538652,0.004232480533926624,,0.007736499177355953
Dim 534,0.008259176863181384,0.011190548318691415,0.0037449017426770576,,0.007731542308183285
Dim 441,0.005417130144605218,0.007999091184489597,0.001624026696329236,0.015847237671487022,0.007721871424227768
Dim 730,0.012617723396366388,0.005378673129354832,0.005126065999258507,,0.007707487508326577
Dim 789,,,0.007704857248795025,,0.007704857248795025
Dim 687,0.006846496106785387,0.013491366252650868,0.002756766777901339,,0.007698209712445865
Dim 869,,,0.0076881720430107894,,0.0076881720430107894
Dim 314,0.006347793845013083,0.007883974553165753,0.004189840563589207,0.012311827956989296,0.007683359229689334
Dim 222,0.011047460140897344,0.008686761587397791,0.007428624397478738,0.0035483870967742037,0.0076778083056370195
Dim 875,,,0.007673340748980403,,0.007673340748980403
Dim 795,,,0.007671486837226599,,0.007671486837226599
Dim 348,0.004160177975528408,0.010513480763405077,0.0016685205784204467,0.014238042269188136,0.007645055396635517
Dim 486,0.013299962921764996,0.00712359890942143,0.002838338895068555,0.007250648869113896,0.00762813739884222
Dim 601,0.007860585836114263,0.012552256891851101,0.0024675565443084586,,0.007626799757424607
Dim 720,0.006399703374119482,0.014924265374129234,0.0015554319614386174,,0.007626466903229111
Dim 55,0.005298479792361967,0.007973341411693459,0.002969966629588394,0.014221357063403873,0.007615786224261923
Dim 462,0.0037411939191694613,0.008100575583156666,0.00250278086763067,0.01611234705228042,0.0076142243555593035
Dim 864,,,0.007614015572858787,,0.007614015572858787
Dim 237,0.006501668520578516,0.006858527718873133,0.0017797552836484756,0.015276232851316426,0.007604046093604137
Dim 636,0.0073804226918799285,0.011782793093002246,0.0036299592139414213,,0.007597724999607865
Dim 928,,,0.007573229514275164,,0.007573229514275164
Dim 291,0.014679273266592656,0.00737352317479556,0.0027808676307007445,0.005441230997404605,0.007568723767373392
Dim 284,0.004768261030775022,0.011814601635868054,0.009145346681498018,0.00454579162031893,0.007568500242115006
Dim 26,0.010081572117167285,0.009345652832475071,0.0018724508713385015,0.008965517241379358,0.007566298265590054
Dim 211,0.004365962180200279,0.00635413511057262,0.002156099369669975,0.017373007044864806,0.007562300926326921
Dim 180,0.0071134593993326676,0.008018782187216033,0.006661104931405323,0.008390804597701196,0.007546037778913804
Dim 665,0.010270671116054932,0.007732505301423868,0.004623655913978551,,0.007542277443819117
Dim 953,,,0.007534297367445368,,0.007534297367445368
Dim 657,0.011826103077493582,0.009073008179339632,0.001692621431219853,,0.007530577562684355
Dim 301,0.015736002966258933,0.008445925477128175,0.001777901371894676,0.004098998887652983,0.007514707175733692
