,"('camem_bert_base_embeddings', 1)","('distilled_bert_base_cased', 1)","('flaubert_base_cased', 1)","('flaubert_base_uncased', 1)","('flaubert_large_uncased', 1)","('flaubert_small_cased', 1)","('mbert_base_cased', 1)","('mbert_base_uncased', 1)","('xlmr_r_large', 1)","('xlm_roberta_base', 1)"
Dim 468,0.01182514883390359,0.00733691760178978,0.019353923010551437,0.016786294364047678,0.013144298129732853,0.04590805027958565,0.0,0.016210597908243873,8.23317816652398e-05,0.0
Dim 469,0.01720427409516478,0.009489430840777071,0.012330748565414117,0.01262726961549584,0.012553040362287427,0.020268637904204818,0.0,0.015636059071585495,9.675002761331705e-05,0.0
Dim 470,0.018370436274021355,0.012331143747333309,0.02225583238297065,0.01625550862497649,0.01605819089602627,0.026989236815160383,0.0,0.013519626603816136,4.869070215957085e-05,0.0
Dim 471,0.021976908959173508,0.009513710226657555,0.015322883849400008,0.01348085772707435,0.013580863037086794,0.0259330227069465,0.0,0.012104416639723992,7.020955804026609e-05,0.0
Dim 472,0.01319833751667989,0.013880328666967428,0.01190548197432593,0.01301551653013364,0.014519743277416172,0.01669849931766608,0.0,0.01078206865125823,8.089152522742398e-05,0.0
Dim 473,0.01839710428474715,0.015994751540519454,0.01281675466139102,0.018836828759414486,0.018177411648462708,0.026552313515156706,0.0,0.012966599733352548,5.5735313814429284e-05,0.0
Dim 474,0.012926890118607422,0.017832455849080785,0.012106457898360292,0.01246911803873929,0.015402873227478249,0.010989382216361681,0.0,0.02243250148231878,0.00012412942223025567,0.0
Dim 475,0.020137905985253005,0.008888447521497547,0.01976889916277229,0.020047988600181123,0.01551466858498248,0.011760802333287485,0.0,0.04046113689778027,5.610863301882705e-05,0.0
Dim 476,0.015718168790008154,0.007705423020019246,0.017954569762317855,0.02631597271352817,0.013556877329960276,0.020072015769692888,0.0,0.010005826160621184,8.411830692996439e-05,0.0
Dim 477,0.01835637636069879,0.010123132555283436,0.010976872658421507,0.013419350111109363,0.012284300766434633,0.01292095013980894,0.0,0.0097686477201229,9.717822141925058e-05,0.0
Dim 478,0.019844600848458578,0.011719250312761186,0.014564501378695565,0.013315664193602755,0.010922988443740237,0.013171272792659696,0.0,0.011910199647361666,3.577379151902583e-05,0.0
Dim 479,0.015211927603316949,0.01329439197817976,0.020376837375130782,0.026837780443714737,0.014206648873352584,0.012480560441024063,0.0,0.017000867470668864,8.551872674679771e-05,0.0
Dim 480,0.01319005786625464,0.012549855408758385,0.015242347954740165,0.013362989422533469,0.012065766320281278,0.029064629568732157,0.0,0.015831251383178455,9.573833163975873e-05,0.0
Dim 481,0.014591971859370936,0.008645010371392255,0.014242388975542485,0.014724839434613097,0.02292153165436402,0.046215774288056184,0.0,0.011508834177829023,0.00012682396652019916,0.0
Dim 482,0.015329222599274887,0.00919173305689864,0.016246995456600775,0.022364902974483795,0.013305786235087302,0.025643809908553337,0.0,0.04112052147608984,8.175916622381317e-05,0.0
Dim 483,0.01292011452989853,0.006621830879476931,0.0329437226093953,0.014412273611424057,0.017483164335218793,0.019662008410951597,0.0,0.01104910056565613,9.337911549410448e-05,0.0
Dim 484,0.03222475025101714,0.007504284844497058,0.04164791266072099,0.028236478230469347,0.011723938176400921,0.012059087635838317,0.0,0.014523129674069235,0.00011485798751234776,0.0
Dim 485,0.012254105079730996,0.005751239017929463,0.013798862357233096,0.022283537496712955,0.012878967461024104,0.014292259892467544,0.0,0.05902418881578268,0.00010211198784011774,0.0
Dim 486,0.012535403392095903,0.00914764196184192,0.03287270342370088,0.01219175547889051,0.01429663397054748,0.019758864375751705,0.0,0.013756584096593055,0.0001280394620641705,0.0
Dim 487,0.018508408707727665,0.008428520106744837,0.011828551934617801,0.01942525542980845,0.014693032437846129,0.012014191396403785,0.0,0.01573922076490582,7.700668730817198e-05,0.0
Dim 488,0.017915359700463197,0.007643277527674221,0.016848615810506746,0.013276747564408586,0.01662000449832332,0.04409276320108683,0.0,0.011499812455829452,5.107488222752144e-05,0.0
Dim 489,0.012991111924386367,0.0097103485694017,0.012475833862871056,0.019936091598580157,0.015077686082683426,0.012438058430534046,0.0,0.012926293031695178,0.00010629954585901377,0.0
Dim 490,0.01345227182608474,0.0067069556942528875,0.012743312958962421,0.020440713665218362,0.021515048440678357,0.011772955687429962,0.0,0.013903475713157575,7.178013910688565e-05,0.0
Dim 491,0.018560466629487352,0.009303462449188959,0.019389857537810355,0.03536101826912305,0.011548255122947175,0.011604560220103366,0.0,0.01217491613242934,9.280067604764716e-05,0.0
Dim 492,0.012526219274127661,0.007359268574946344,0.018866651452059128,0.019579972531991393,0.012668953134708845,0.022142036757016696,0.0,0.015132307474119141,9.500059300407794e-05,0.0
Dim 493,0.01758226294956239,0.01059127502864388,0.014821238477229229,0.016588823243701246,0.012472820267516706,0.020819485639489873,0.0,0.04267820821777843,8.780707469572805e-05,0.0
Dim 494,0.018250865648691113,0.008919588828700526,0.016920172327682517,0.01647161372632004,0.011847677327454266,0.012396187859472885,0.0,0.02300614430532594,7.905866933403451e-05,0.0
Dim 495,0.01270029057263369,0.007859324574239924,0.013540929256443093,0.023898186021324527,0.014397943022332124,0.011460672930036504,0.0,0.01670863111837604,5.318273495358615e-05,0.0
Dim 496,0.015216809106769012,0.009519940586238071,0.014117538009134964,0.013415189914336783,0.012924310267028958,0.012339042791564983,0.0,0.016387005042052958,7.405768001840344e-05,0.0
Dim 497,0.01576631672735381,0.006835468144236876,0.013289742168235754,0.012895078547701411,0.013620575583264656,0.018856297951005224,0.0,0.010474295820519595,6.28878087630295e-05,0.0
Dim 498,0.014544946113105528,0.010144682548585903,0.013495107157031169,0.0284978824722069,0.018436783501249148,0.018211033741954836,0.0,0.009735049404603574,9.509307212966492e-05,0.0
Dim 499,0.015759384362420574,0.007421308959467622,0.01232889361062828,0.021701237685343527,0.012469547232420608,0.019114129873198625,0.0,0.012182165573858034,6.556917837778847e-05,0.0
Dim 500,0.01167029571399635,0.008044417562635693,0.014524690655125036,0.016214829275416842,0.01224787868237129,0.012429756000604161,0.0,0.012171875313475184,6.625259845961107e-05,0.0
Dim 501,0.014089963048393744,0.00839346715703775,0.019658171543375475,0.013363908885056968,0.012611952242088047,0.01533008014144994,0.0,0.0109133582101008,6.540265635341962e-05,0.0
Dim 502,0.013376263434181686,0.009082000719716642,0.015004520088812574,0.021082199648100028,0.01200500664179958,0.019349586160095,0.0,0.011169298277575393,0.00011943049196601731,0.0
Dim 503,0.020417772984501176,0.009500218106163907,0.014824820332111409,0.016394319064117598,0.015034718596980043,0.012704621097438952,0.0,0.013263960741336182,8.92399271973985e-05,0.0
Dim 504,0.011118010915017185,0.008092894309160908,0.01272872382034825,0.013647075539448382,0.014074970250828012,0.018386860390771125,0.0,0.013182439167313039,8.27188165793733e-05,0.0
Dim 505,0.015105129917041089,0.006311268362166048,0.013746181056714725,0.012262531096993289,0.02271299527708689,0.028073436269322127,0.0,0.013501768055650924,6.95064685015653e-05,0.0
Dim 506,0.012562921806153529,0.007921336357380663,0.014789304593544104,0.027275158050748746,0.013623481218960993,0.019853216980075177,0.0,0.010946527676750622,0.00010564692655902663,0.0
Dim 507,0.017995138493279262,0.007440746389479045,0.012570164989352935,0.02330652712562581,0.023545455319036915,0.012084234063432574,0.0,0.01531580162462541,6.882311915196286e-05,0.0
Dim 508,0.015424223917415584,0.010524240779527416,0.016535795884104636,0.014704553498953755,0.012682112224675371,0.011955883774928417,0.0,0.03164845040748333,8.891442357000632e-05,0.0
Dim 509,0.014788932578073549,0.007720656072278479,0.01707200980397779,0.015797209466083397,0.013400001697622522,0.012363888656830656,0.0,0.0126657263854,7.426786834581699e-05,0.0
Dim 510,0.014338300484892676,0.007388914027176686,0.012538769058275398,0.012398745484875044,0.011437800744191373,0.012928047412658156,0.0,0.01753859440858604,8.173740520057164e-05,0.0
Dim 511,0.012050904164317294,0.010933595703107271,0.013431460816454136,0.012032910530850531,0.01431418810285616,0.012899239614191309,0.0,0.014203997933131148,9.5730580401931e-05,0.0
Dim 512,0.022700193206951887,0.00755386026758124,0.016578793305603853,0.013593207996517177,0.012671201508625602,0.0,0.0,0.012505305864412617,8.132015475805172e-05,0.0
Dim 513,0.01844352295830662,0.00995199891062028,0.01784907789044156,0.025105433948506114,0.012728386507015396,0.0,0.0,0.027690171092150433,8.047114031660364e-05,0.0
Dim 514,0.01379032215065787,0.007196870161792173,0.027631035057323585,0.024911743136396578,0.01091536012196483,0.0,0.0,0.013285925632414111,5.796339367265352e-05,0.0
Dim 515,0.021714313815550397,0.011294182865702138,0.038167586430875144,0.012218613202558294,0.012400291069088075,0.0,0.0,0.012673679485992791,5.999235555754781e-05,0.0
Dim 516,0.011627425106946811,0.008116682954630814,0.012931570441037349,0.024770501851604877,0.013918987472282828,0.0,0.0,0.033053301189350896,8.215901764175787e-05,0.0
Dim 517,0.012061002780233242,0.008402110037882757,0.023210101504437614,0.013669731480859738,0.019064213593298112,0.0,0.0,0.04430858934093767,8.795034288019705e-05,0.0
Dim 518,0.021661521896269194,0.011132352693077005,0.01277285124117271,0.016001173989182056,0.012683006033643258,0.0,0.0,0.011548695446679247,8.698689806357145e-05,0.0
Dim 519,0.013782687780125296,0.010089806597652755,0.011938553517885125,0.01530956067359647,0.012176867022763051,0.0,0.0,0.010204018432401282,5.7599692786591456e-05,0.0
Dim 520,0.021898452808443294,0.008287309782451735,0.018425591033179894,0.022020968865005444,0.012387318914217505,0.0,0.0,0.013470500596214938,5.946394942542183e-05,0.0
Dim 521,0.013597938598029628,0.008816311981260488,0.013091430482531485,0.013207045444153444,0.013834444369166749,0.0,0.0,0.00992020887447009,6.556398982720849e-05,0.0
Dim 522,0.013344558090318471,0.009969232786550892,0.016839431337194222,0.019832087515557876,0.01051027484024372,0.0,0.0,0.015785475946372442,8.94712084725328e-05,0.0
Dim 523,0.02299343285828904,0.006287744578841072,0.014403572389771708,0.012986910516656791,0.013194588324813962,0.0,0.0,0.015187261326516245,3.109425607827678e-05,0.0
Dim 524,0.015965291265582812,0.008413584448635476,0.013205272853374356,0.023509946072289997,0.012252130831051176,0.0,0.0,0.01160252842690182,0.00011183257135821817,0.0
Dim 525,0.016079306829449417,0.007681135114931189,0.011585987057161452,0.018168121838533762,0.01846400771183937,0.0,0.0,0.015488045434756645,0.00011628550177441428,0.0
Dim 526,0.020955329520006862,0.008679443437316572,0.015270461286321868,0.015792149337862143,0.012267395515463993,0.0,0.0,0.010823828053222564,7.850250099881592e-05,0.0
Dim 527,0.010889376473290174,0.006927587540252712,0.013409081647951085,0.013340509804498982,0.015189017118930061,0.0,0.0,0.01361328349172771,6.217816215792504e-05,0.0
Dim 528,0.012308885427420728,0.008320208054340493,0.014939304337531848,0.019991670498240792,0.016180133243715245,0.0,0.0,0.018516070859715628,9.228060868576014e-05,0.0
Dim 529,0.022935563841404123,0.008037660163416933,0.012777191704936464,0.021901846284146858,0.020530052939662095,0.0,0.0,0.02047875318645032,8.938686741529455e-05,0.0
Dim 530,0.012030617547165225,0.006549075437442077,0.011812683907908381,0.013012287389575942,0.017946222844768114,0.0,0.0,0.012846467029160652,8.519772342067152e-05,0.0
Dim 531,0.012575367987321924,0.007939793725376678,0.012018634509933481,0.013478969093557348,0.012729833970715915,0.0,0.0,0.023658766791376407,5.750035159613401e-05,0.0
Dim 532,0.013625641150546298,0.013040181591491059,0.023126800598579605,0.02980537520712435,0.010631218211120756,0.0,0.0,0.015016875839207296,7.54468098904286e-05,0.0
Dim 533,0.011552167884532857,0.011498211167170575,0.017041782228948903,0.012090082201478981,0.012896926020625057,0.0,0.0,0.01298392291053991,8.590080928877139e-05,0.0
Dim 534,0.012821640660072058,0.008389257807929188,0.013438671550052187,0.013280197180137563,0.0109925503399244,0.0,0.0,0.013359307006974703,0.00010147905961696437,0.0
Dim 535,0.013567945074527797,0.006849107851503015,0.021642712104216137,0.01726172631833706,0.01853626521513093,0.0,0.0,0.011472248460460546,0.00013303224368427523,0.0
Dim 536,0.021499610684965916,0.011900320673767251,0.014903455300322806,0.015587684400803868,0.011285092193029443,0.0,0.0,0.019348013015589152,0.0001475269137261438,0.0
Dim 537,0.01337015101490927,0.006159710776857706,0.012679294553244094,0.033633620384192826,0.011183016161718276,0.0,0.0,0.013171078613969024,9.793824841179524e-05,0.0
Dim 538,0.01118432598337452,0.006787344011653277,0.025255274455854102,0.02228979766828283,0.02017806043024698,0.0,0.0,0.014276822079228212,8.655656659288188e-05,0.0
Dim 539,0.012984869651727076,0.00903059038392239,0.01617091332149546,0.017955556935043852,0.012227394071363322,0.0,0.0,0.011867797414785958,7.611786198638006e-05,0.0
Dim 540,0.009457079127960955,0.01557185382039771,0.016622491194022253,0.013085136610733506,0.016738090351852416,0.0,0.0,0.0112569155315029,8.249542457908783e-05,0.0
Dim 541,0.017664205871677805,0.010696879611854154,0.012165487868327081,0.014256233827786822,0.01718776924023146,0.0,0.0,0.020285819184297338,8.831417472867692e-05,0.0
Dim 542,0.013005364560300539,0.010944916331381107,0.01622743234635315,0.013246561063687321,0.014019381235945951,0.0,0.0,0.010956777660989257,0.00010528834395214042,0.0
Dim 543,0.012463308528788014,0.008934089100167313,0.012861871454994938,0.048483525038589693,0.012343812343817616,0.0,0.0,0.013157010595014606,0.0001369898227795437,0.0
Dim 544,0.011668578563525291,0.008125098139840515,0.012092206784767006,0.014094327806803728,0.013684819161063382,0.0,0.0,0.03203355399648915,6.216949213144747e-05,0.0
Dim 545,0.010799028415827819,0.008294277298216664,0.01578943906102922,0.012988841785411254,0.013474836548995811,0.0,0.0,0.04554888818863042,8.339927489641593e-05,0.0
Dim 546,0.016464947110849303,0.006554234254378589,0.012568664248365967,0.016966414510333136,0.013010884100166905,0.0,0.0,0.022237011345412047,0.00010669466761890709,0.0
Dim 547,0.01217076607370587,0.00844325570354722,0.018982319711240925,0.018777670469367607,0.012682883381877258,0.0,0.0,0.011631857770199983,7.67300304297809e-05,0.0
Dim 548,0.010656901343881316,0.009977154157788465,0.013588388716866262,0.012666935725844103,0.019493384342278406,0.0,0.0,0.011950243689337232,0.00010008847876135098,0.0
Dim 549,0.023758905987003,0.006836519523970522,0.01332835292730728,0.010802702930047639,0.015565659779341089,0.0,0.0,0.017537157032138456,7.53175325688272e-05,0.0
Dim 550,0.012852330214178373,0.008069253352773078,0.012422570276505498,0.01318491247876864,0.01180709872458126,0.0,0.0,0.01394800211715891,7.81147999217659e-05,0.0
Dim 551,0.01983025440677442,0.00698502372095226,0.030975269102028087,0.02022553566324726,0.016358817319489044,0.0,0.0,0.013136539715573206,6.133582275328634e-05,0.0
Dim 552,0.019206791606402502,0.008137140719569839,0.014932324323417689,0.012863818328057762,0.011295222294978514,0.0,0.0,0.013660607473597292,0.00011507972233037326,0.0
Dim 553,0.011435107371065421,0.007414847129500205,0.014338781926505766,0.015128434602156031,0.021324103193830306,0.0,0.0,0.01225903479073349,6.888722668057751e-05,0.0
Dim 554,0.013690437167498543,0.007435761520133645,0.015664655545590104,0.013565889036489887,0.013738816164502043,0.0,0.0,0.01314755833106804,9.503967571532726e-05,0.0
Dim 555,0.011337384603119212,0.011184818370455799,0.016563077189510434,0.014333464356257741,0.013464866653969674,0.0,0.0,0.057018098162624486,7.434240390220822e-05,0.0
Dim 556,0.01260330968066937,0.007234201366134366,0.01085981764410471,0.012619950569142611,0.022576743461804223,0.0,0.0,0.011823420111018643,8.765273283678288e-05,0.0
Dim 557,0.012646358934206344,0.006428806621791511,0.015161739624955706,0.0226369447255933,0.012996386628663105,0.0,0.0,0.012568412634825502,5.707397420336152e-05,0.0
Dim 558,0.011553007720360685,0.012061609887434816,0.014532337868758181,0.015161823263624016,0.012872378241941788,0.0,0.0,0.012920180274120443,4.476285408097045e-05,0.0
Dim 559,0.018224933415918756,0.008177385916404241,0.014628790000068063,0.017261726167081357,0.014850100129299354,0.0,0.0,0.016114106650914492,4.719503754458787e-05,0.0
Dim 560,0.014999981153385777,0.007426836605574701,0.013222817390242064,0.014389124854523797,0.022537680632289114,0.0,0.0,0.012438303282670742,8.281531274704149e-05,0.0
Dim 561,0.013015161746605912,0.00883851299060268,0.012198537219856656,0.035654816720818654,0.024310075640340142,0.0,0.0,0.012549840554434527,0.00010130986279870156,0.0
Dim 562,0.012458005404776895,0.007938008901942455,0.016199153627189475,0.014532817741787555,0.012323062892834514,0.0,0.0,0.01162398736824288,9.160602342644305e-05,0.0
Dim 563,0.012484304988279682,0.008099436764828548,0.0118997617011999,0.01882159736383681,0.015369277690423129,0.0,0.0,0.02103000679433916,7.841642215666758e-05,0.0
Dim 564,0.01229482971090036,0.006550067648997256,0.014204598583052126,0.03290359737148577,0.013053794742375252,0.0,0.0,0.011406874840472444,8.110538224841126e-05,0.0
Dim 565,0.014188663985447304,0.00718844528189418,0.014335559397150937,0.05436943183597805,0.01251342693474078,0.0,0.0,0.011609549071233355,9.252981565070625e-05,0.0
Dim 566,0.013387205440514624,0.010732342439130762,0.010336870539866184,0.0130283838540729,0.01901119306387075,0.0,0.0,0.022869798164884735,0.00011700326870011242,0.0
Dim 567,0.018688209049185087,0.009320335494823733,0.01637630546931199,0.01232835616597855,0.021046313943978875,0.0,0.0,0.013472241478923072,9.49260433822638e-05,0.0
Dim 568,0.012134763896295602,0.012067626841815974,0.018229089237303823,0.023230181182074528,0.015581394159368853,0.0,0.0,0.012916767006253854,9.942569623189301e-05,0.0
Dim 569,0.013485744030537001,0.008541119859370368,0.012617099923351464,0.013824212906964697,0.012043248745143658,0.0,0.0,0.031315642806743385,9.281803711452904e-05,0.0
Dim 570,0.017080337269952915,0.008180570477000241,0.022532015329285237,0.012522954638454292,0.011091289943372896,0.0,0.0,0.010162766263132797,0.00010025609480458674,0.0
Dim 571,0.014181753040399096,0.007930130231325203,0.013460837721090411,0.014099848404635339,0.011712461693408522,0.0,0.0,0.014892263343548366,9.50204846879436e-05,0.0
Dim 572,0.014066193018792332,0.008071369207588573,0.012010416715268138,0.01324613391705916,0.011596958561928017,0.0,0.0,0.04046095079687755,8.143410867351751e-05,0.0
Dim 573,0.012289181373235175,0.0074895449269285486,0.012551014711533194,0.02643112866859341,0.01287584687606095,0.0,0.0,0.01175919813997364,7.209087436489694e-05,0.0
Dim 574,0.015573775680528713,0.0060749599323848035,0.01278066042111026,0.015563201363637043,0.011123913809301333,0.0,0.0,0.015302728113531925,0.00010776666668372335,0.0
Dim 575,0.01932531854125356,0.008248371812768466,0.01488549658780873,0.013048012787367929,0.012570967871266828,0.0,0.0,0.026780729765118975,9.979154725162289e-05,0.0
Dim 576,0.014154430143385164,0.007780051581591123,0.012193680513641027,0.01883093312807536,0.013729558067850077,0.0,0.0,0.022033572465768123,9.297209073947884e-05,0.0
Dim 577,0.014022859932341715,0.0077499303309949644,0.01271266547222216,0.018234900723633513,0.019010752201442927,0.0,0.0,0.012607963242726715,0.00012853564602575163,0.0
Dim 578,0.013707734404955286,0.009982715383954475,0.01704920135206007,0.01580772018713642,0.014167886217637902,0.0,0.0,0.011482108158488142,6.106188195415178e-05,0.0
Dim 579,0.04459874420461229,0.007093862357858987,0.03272368560349411,0.017439432586157964,0.012852985759896808,0.0,0.0,0.011460206111126334,8.005067667139639e-05,0.0
Dim 580,0.017662105244814038,0.008255974786521209,0.013091204426485101,0.05910800151490749,0.011775403050421365,0.0,0.0,0.011688248388494525,9.454736535578332e-05,0.0
Dim 581,0.013393333073658831,0.006493069552952518,0.012759780759514285,0.013356217029682078,0.01662872930478793,0.0,0.0,0.013018047185895781,0.00010314461242258079,0.0
Dim 582,0.024832026511021066,0.010492315518943121,0.017498028326166475,0.019954698171800282,0.018361889090878276,0.0,0.0,0.011332079035606776,9.878182376460086e-05,0.0
Dim 583,0.010976106059788859,0.0061170685775901856,0.016375741327684937,0.01406622679676957,0.010230692176941744,0.0,0.0,0.010394925109133554,8.39001482309431e-05,0.0
Dim 584,0.011017578922883646,0.006286705470712591,0.01337336236926944,0.01290682779858834,0.013123993890617715,0.0,0.0,0.03297337994907101,7.726333138991449e-05,0.0
Dim 585,0.01122929954684304,0.00757695986514159,0.013575140147672454,0.035271889707898726,0.010968752753203682,0.0,0.0,0.020766074960446964,9.962636042077413e-05,0.0
Dim 586,0.01202182437830306,0.009457538093688775,0.011613696346479222,0.01279176905696669,0.018893535442432847,0.0,0.0,0.010187691272867803,0.0001063015336628805,0.0
Dim 587,0.012871478757767004,0.008680748000270314,0.04316747004793854,0.02085096517291771,0.012903316270481682,0.0,0.0,0.019282838267035824,0.00010364478341790126,0.0
Dim 588,0.013753264355003342,0.01616514557604228,0.012791748936252815,0.027797071169029425,0.013277706054879835,0.0,0.0,0.014962802833250681,0.0001013153691331564,0.0
Dim 589,0.01329884470432804,0.009010704476064727,0.013180252308513413,0.01981752338591102,0.012670235439067956,0.0,0.0,0.014943593333543437,9.375325389522069e-05,0.0
Dim 590,0.024176458206457155,0.00911081001212208,0.014772872901726389,0.013448969854578885,0.013956389790896577,0.0,0.0,0.012103445439300238,0.00011281991863883066,0.0
Dim 591,0.014804030992494565,0.005970619890934004,0.01445131105214449,0.013321803855430499,0.011082591451080289,0.0,0.0,0.010039305849117677,9.705112372274752e-05,0.0
Dim 592,0.01917288385631071,0.007144964599061284,0.016032595559282565,0.015733365834114756,0.011791377061034093,0.0,0.0,0.022444725025847122,0.00013761564636923117,0.0
Dim 593,0.0153164585565312,0.009335395397124274,0.013369782890973073,0.013999609858982163,0.026822011168907246,0.0,0.0,0.04057999203602295,0.00013725312322327267,0.0
Dim 594,0.01168924282530799,0.012602522941622013,0.05384201305522744,0.0122947469077736,0.013886790001510576,0.0,0.0,0.033936129033874655,0.00013095472793856554,0.0
Dim 595,0.013773053298076496,0.006018325813321177,0.013188391506721618,0.026208062764714875,0.0137439585491758,0.0,0.0,0.013443457534010267,9.658175605971363e-05,0.0
Dim 596,0.01473123417956991,0.008621363926957048,0.013778902559909224,0.02736894931343869,0.016383445645407807,0.0,0.0,0.013666076013194198,5.8669041673031755e-05,0.0
Dim 597,0.011000769778890505,0.008174633467530756,0.018068980260358095,0.012981084230435723,0.012829421039599009,0.0,0.0,0.012772861766494906,0.00010274427563370328,0.0
Dim 598,0.014497502988894373,0.008994216929890312,0.014370952338190324,0.024317588189802074,0.01354659806033256,0.0,0.0,0.011403959456330843,8.905045891521073e-05,0.0
Dim 599,0.019489062203222753,0.006456134230811897,0.015307362180139242,0.013469293170957594,0.01257232387892901,0.0,0.0,0.009111562924773595,0.00010286614765099787,0.0
Dim 600,0.048565823462856504,0.007109194115827823,0.020491151844589946,0.020089261668043857,0.01233900774195594,0.0,0.0,0.015650553127686963,0.00011376004051049164,0.0
Dim 601,0.016739243918278808,0.008658952386547854,0.021051348731116207,0.013998110834799689,0.02511284595113292,0.0,0.0,0.012711841343325323,7.823618315118504e-05,0.0
Dim 602,0.022621369495154815,0.010079018853877738,0.02500742047995847,0.012485216776809983,0.012338438170891428,0.0,0.0,0.02269061101640046,0.00010247047285826178,0.0
Dim 603,0.013728871892218029,0.012147460519449028,0.013974556004986954,0.014983657253621805,0.016193653793958384,0.0,0.0,0.04132656402174015,8.570637612492462e-05,0.0
Dim 604,0.027497135789641632,0.0073296761210986635,0.019822176149222742,0.013450041657610616,0.01990776831630097,0.0,0.0,0.012035907926572751,8.512741526530191e-05,0.0
Dim 605,0.01692622472175194,0.0053037704895124394,0.018247389114735068,0.015991464601363463,0.02330276034255289,0.0,0.0,0.015286082508134761,9.079098841879862e-05,0.0
Dim 606,0.013975546236555975,0.009285247880009322,0.015128210182619773,0.012268196647976758,0.018738347991181882,0.0,0.0,0.01834689613581575,9.193154924202309e-05,0.0
Dim 607,0.024821941222888604,0.00654216252668163,0.013679174181550456,0.01183852783921016,0.011814318180476185,0.0,0.0,0.011819508674182945,9.500203519459551e-05,0.0
Dim 608,0.013225882654869943,0.00814167225901426,0.01636648673220983,0.01491253255397384,0.013587564714502603,0.0,0.0,0.017377459690055753,7.505375061065424e-05,0.0
Dim 609,0.014246040185587755,0.01618462019550822,0.013829753975630226,0.015246423131172773,0.013116807443178464,0.0,0.0,0.01143369602528366,9.589619698432563e-05,0.0
Dim 610,0.013745491270764331,0.007451385485752475,0.010471619476554969,0.014301650053670803,0.012487141274815917,0.0,0.0,0.012774008326086344,0.00011098377492305727,0.0
Dim 611,0.011858439205532203,0.006670924358993622,0.016250379849129703,0.014636910384466953,0.020902086390248792,0.0,0.0,0.01303990430942523,0.00010836273975142843,0.0
Dim 612,0.021268864465014428,0.008059600408059128,0.014444853435074836,0.01458666840151792,0.015625390823829556,0.0,0.0,0.012549399993899734,8.751480676915886e-05,0.0
Dim 613,0.013115128222833733,0.00604795243785025,0.015104234133626559,0.014772656733081875,0.011040471860977612,0.0,0.0,0.010612536073966245,9.712965573541323e-05,0.0
Dim 614,0.0179322525900649,0.007178061631289973,0.01355809517829351,0.03172955085037444,0.01161624774359425,0.0,0.0,0.01948659100909672,0.00010526441837565948,0.0
Dim 615,0.012889346743867275,0.009094436113176972,0.01252205138903103,0.013316872807046482,0.010970611467734386,0.0,0.0,0.013465433736103479,5.1370315562996846e-05,0.0
Dim 616,0.014316368200580607,0.007449863479549412,0.023713878513496614,0.024056724862665062,0.013919294841788632,0.0,0.0,0.014216661077895402,8.373857181851389e-05,0.0
Dim 617,0.015382607555397535,0.010967039739633916,0.013339142634768434,0.04251851098872763,0.012576705948837098,0.0,0.0,0.010681255830794987,7.544894705084313e-05,0.0
Dim 618,0.015875025444534105,0.00830808613271479,0.01389855932219006,0.029415571658096686,0.034854564713544166,0.0,0.0,0.015809200780104136,5.163315570115229e-05,0.0
Dim 619,0.011798076818601875,0.006806246920060667,0.01639975686713444,0.016627103038690184,0.012677408952800843,0.0,0.0,0.013231983246496493,9.6898443396545e-05,0.0
Dim 620,0.013807764008825543,0.010052685833061903,0.01468686579700067,0.01598424963367027,0.01064976255643872,0.0,0.0,0.011364299447532594,0.00010486517203826717,0.0
Dim 621,0.012302807800495915,0.006343590355474007,0.015576960788204015,0.02365472110433983,0.016967822723163075,0.0,0.0,0.01180422367426221,5.415890032224244e-05,0.0
Dim 622,0.01170555969542991,0.006573502096147594,0.013708212803497408,0.01887929740400764,0.011033231088289332,0.0,0.0,0.01370675331725782,0.00013340902545195754,0.0
Dim 623,0.014321682990011334,0.009732484399910538,0.017585162054707778,0.013168947392044921,0.01188073825136625,0.0,0.0,0.0432022537362817,9.3468158587127e-05,0.0
Dim 624,0.013287373196766884,0.007139062761747525,0.013983532514345339,0.013780296668212667,0.013293280205500003,0.0,0.0,0.011625751896784655,0.00011036887938677131,0.0
Dim 625,0.01693219563536256,0.008179881214592517,0.02987478625689381,0.01855932440495555,0.011657261255141929,0.0,0.0,0.013753191913277313,8.899283345403444e-05,0.0
Dim 626,0.016526200967513092,0.010605828845893266,0.013515799049735351,0.047761682276840856,0.012883193039716493,0.0,0.0,0.013275806487563824,8.388796371378686e-05,0.0
Dim 627,0.01122667251808336,0.007952632723314342,0.012522593964398579,0.013236163156478251,0.013573482942325322,0.0,0.0,0.013467553878528844,9.474990111976393e-05,0.0
Dim 628,0.016057379666405663,0.011578242415400883,0.013981426188685938,0.024477024275751345,0.013052462121768275,0.0,0.0,0.037470625449879454,8.707690622411346e-05,0.0
Dim 629,0.015257180865665508,0.010078255484563443,0.012964669975177772,0.013997250609377685,0.010781178609200108,0.0,0.0,0.02872324279026011,6.124830771700804e-05,0.0
Dim 630,0.013991630897054854,0.008149457664922661,0.013853361867396555,0.05691685964226222,0.01238975744787509,0.0,0.0,0.01568014918924667,6.433496456227949e-05,0.0
Dim 631,0.023541101217836254,0.006582335448347757,0.01310041879572115,0.01365139885905525,0.014428720692444198,0.0,0.0,0.02817981511139323,9.552959642839421e-05,0.0
