Feature,camem_bert_base_embeddings,distilled_bert_base_cased,flaubert_base_cased,flaubert_base_uncased,flaubert_large_uncased,flaubert_small_cased,mbert_base_cased,mbert_base_uncased,xlmr_r_large,xlm_roberta_base,Mean Importance
Dim 291,0.016771000535045495,0.029119019836639518,0.005104868913857749,0.002200122399020777,0.0029344569288389083,0.003013108614232169,0.0002275379229871645,0.023910928143712602,0.03721204188481677,0.0013939790575916223,0.012188706423674278
Dim 213,0.014989299090422752,0.012549591598599766,0.008466292134831542,0.009279375764993911,0.01246441947565549,0.007310861423221045,0.007707117852975447,0.0359880239520959,0.009803664921465912,0.0031151832460732855,0.012167382946033504
Dim 908,,,,,0.009095505617977577,,,,0.01523560209424084,,0.012165553856109209
Dim 845,,,,,0.012237827715355858,,,,0.0120746073298429,,0.012156217522599379
Dim 371,0.009539860888175551,0.022275379229871682,0.0110355805243446,0.0071695226438188925,0.009739700374531876,0.0023670411985018407,0.018599766627771356,0.025239520958083867,0.009424083769633454,0.006047120418848141,0.012143757663358127
Dim 320,0.00202247191011234,0.003763127187864623,0.020264044943820343,0.004894430844553333,0.005385767790262258,0.021425093632958973,0.03988331388564764,0.016897455089820358,0.0056871727748690785,0.0011845549738219896,0.012140743303373093
Dim 441,0.03510433386837898,0.033243873978996516,0.008852059925093698,0.0029085067319461495,0.0024007490636703786,0.010589887640449493,0.00400816802800464,0.005400449101796366,0.00608638743455494,0.012755235602094236,0.012134965137498541
Dim 641,0.002565543071161026,0.012823803967327909,0.018303370786517028,0.012067013463892398,0.016719101123595672,,0.007514585764294002,0.027211826347305467,0.011629581151832439,0.00013089005235602087,0.012107301747586884
Dim 624,0.013830925628678516,0.015495915985997708,0.012301498127340877,0.0011750305997551872,0.00789887640449444,,0.008669778296382687,0.010872005988024026,0.03742801047120421,0.0012827225130890056,0.01210608489055185
Dim 446,0.01382825040128413,0.02877479579929992,0.002734082397003707,0.019772031823745574,0.009951310861423271,0.012335205992509441,0.01383313885647609,0.010857035928143789,0.006786649214659652,0.0021269633507853343,0.012099946462533092
Dim 794,,,,,0.007837078651685453,,,,0.016348167539267027,,0.01209262309547624
Dim 210,0.013822899946495514,0.0006476079346557764,0.003799625468164806,0.03232099143206876,0.01570973782771549,0.01941573033707881,0.001376896149358227,0.024943862275449157,0.007401832460732945,0.0014594240837696331,0.012089860791548912
Dim 715,0.005877474585339798,0.027269544924154114,0.014801498127340976,0.01847460220318258,0.005222846441947647,,0.01356476079346561,0.018705089820359327,0.0017015706806282702,0.003134816753926689,0.012083578258927224
Dim 355,0.010382557517389032,0.025192532088681448,0.014067415730337197,0.014297735618115233,0.0061910112359551605,0.021822097378277335,0.004690781796966136,0.01697979041916171,0.005294502617801018,0.0018782722513088974,0.012079669665399317
Dim 436,0.006150347779561283,0.00554259043173859,0.02614044943820236,0.01576193390452894,0.004934456928839014,0.006226591760299707,0.012526254375729285,0.032840568862275564,0.010026178010471143,0.0005890052356020945,0.0120738376727248
Dim 617,0.011308186195826679,0.016295215869311597,0.011069288389513161,0.03409883720930243,0.005404494382022555,,0.007403733955659231,0.018076347305389255,0.004744764397905741,0.00022251308900523558,0.012069264532659543
Dim 691,0.022158908507223216,0.03343640606767797,0.0008370786516853871,0.0006380048959608277,0.016533707865168692,,0.0017269544924153983,0.030220808383233627,0.001073298429319372,0.0018979057591622986,0.012058119227982977
Dim 500,0.0018111289459603937,0.012707117852975512,0.011440074906367096,0.010878212974296315,0.0002771535580524345,0.004795880149812796,0.04783547257876325,0.01171781437125757,0.01696989528795815,0.002081151832460728,0.012051390245790423
Dim 493,0.019625468164794102,0.012327887981330225,0.01706928838951322,0.011569767441860583,0.005627340823970124,0.013239700374531916,0.009819136522753747,0.025497754491018026,0.004299738219895268,0.0013350785340314139,0.012041116094369862
Dim 439,0.01176832530765117,0.0158868144690782,0.002355805243445662,0.009641982864137137,0.005421348314606823,0.0016404494382022258,0.032899649941656936,0.014232784431137778,0.016243455497382233,0.0102814136125654,0.012037202911986357
Dim 61,0.011404494382022509,0.0077712952158692575,0.0065449438202248005,0.010547735618115122,0.009962546816479463,0.024205992509363426,0.024276546091015202,0.014520958083832403,0.006511780104712009,0.004528795811518302,0.01202750884531525
Dim 800,,,,,0.017466292134831602,,,,0.006557591623036611,,0.012011941878934106
Dim 204,0.030096308186195932,0.010834305717619582,0.011614232209737866,0.0030660954712362445,0.00795318352059932,0.004322097378277208,0.008984830805134139,0.021882485029940172,0.01628926701570683,0.004986910994764372,0.012002971632921166
Dim 42,0.036672017121455444,0.001715285880980158,0.0050056179775281595,0.012330171358629257,0.018558052434457097,0.036329588014981415,0.0005017502917152861,0.0034880239520957853,0.004273560209424055,0.0010863874345549741,0.011996045467582163
Dim 159,0.0012092027822364828,0.00746791131855304,0.02515730337078668,0.03727815177478608,0.001870786516853908,0.0030205992509362897,0.013891481913652328,0.018323353293413246,0.007624345549738177,0.004031413612565421,0.011987454938352165
Dim 13,0.003108614232209708,0.004807467911318524,0.010837078651685452,0.020471236230110365,0.001458801498127323,0.006220973782771631,0.05778879813302218,0.0009431137724550884,0.00176701570680628,0.01243455497382198,0.011983765489232853
Dim 781,,,,,0.00495692883895138,,,,0.019005235602094273,,0.011981082220522826
Dim 567,0.025085607276618717,0.010256709451575243,0.020801498127340983,0.0036291309669523077,0.014277153558052607,,0.008220536756125971,0.016085329341317425,0.006537958115183204,0.002925392670157058,0.011979924029258168
Dim 445,0.008756019261637328,0.018751458576429438,0.006537453183520688,0.005309057527539855,0.008855805243445734,0.017797752808988893,0.03395565927654612,0.009318862275449164,0.009037958115183198,0.001171465968586387,0.01194914922373268
Dim 685,0.006086142322097415,0.010612602100350041,0.021110486891385935,0.02535648714810299,0.0106647940074907,,0.007794632438739748,0.02452095808383241,0.00032068062827225144,0.0008442408376963357,0.011923447161996425
Dim 382,0.012228464419475716,0.023722287047841333,0.01736891385767803,0.02390146878824986,0.0036460674157303397,0.015853932584269852,0.0041948658109684745,0.001605538922155681,0.012585078534031409,0.004057591623036629,0.01191642090034373
Dim 926,,,,,0.002698501872659141,,,,0.021132198952879627,,0.011915350412769385
Dim 395,0.02351792402354217,0.017240373395565993,0.030016853932584405,0.009426254589963302,0.007986891385767834,0.004374531835206035,0.008535589264877425,0.00922904191616771,0.004306282722513069,0.004515706806282702,0.011914944987247064
Dim 722,0.02700909577314084,0.0037222870478412886,0.007679775280898943,0.03111842105263175,0.01971161048689158,,0.001435239206534421,0.002136976047904175,0.008134816753926648,0.0062238219895287645,0.011908004848810935
Dim 231,0.016257356875334437,0.019731621936989532,0.004554307116104916,0.01127141982864151,0.013337078651685515,0.022250936329588133,0.0039789964994165474,0.009592065868263505,0.016839005235602115,0.0008311518324607337,0.011864394017408693
Dim 389,0.007739432851792473,0.006633605600933445,0.006799625468164867,0.02188800489596102,0.009994382022471961,0.012840823970037529,0.018722287047841374,0.029842814371257558,0.0027356020942408284,0.0012761780104712044,0.011847275633317226
Dim 817,,,,,0.014601123595505732,,,,0.009083769633507804,,0.011842446614506768
Dim 830,,,,,0.008142322097378325,,,,0.015536649214659696,,0.01183948565601901
Dim 238,0.023841626538255858,0.008920653442240311,0.005868913857678001,0.006080171358629193,0.013986891385767896,0.011477528089887662,0.01907817969661616,0.01994011976047907,0.0025196335078533963,0.0065837696335078084,0.011829748727091534
Dim 1006,,,,,0.01995692883895149,,,,0.0036910994764397724,,0.011824014157695632
Dim 363,0.028344034242910803,0.004194865810968469,0.014235955056179883,0.014267135862913293,0.017953183520599464,0.003994382022471939,0.0160851808634773,0.013589071856287485,0.002192408376963343,0.0032133507853402987,0.011806956839811228
Dim 860,,,,,0.017082397003745444,,,,0.006518324607329811,,0.011800360805537627
Dim 84,0.003822899946495416,0.0028063010501750128,0.025191011235955234,0.004077417380661023,0.0028220973782771114,0.000687265917602991,0.016038506417736343,0.04279191616766478,0.018304973821989572,0.0012892670157068067,0.01178316563322643
Dim 315,0.0025655430711610237,1.7502917152858792e-05,0.0045973782771536265,0.01563341493268071,0.005020599250936407,0.019044943820224862,0.027193698949825054,0.026459580838323466,0.0103664921465968,0.006891361256544461,0.011779051546059927
Dim 706,0.017252541466024694,0.022141190198366408,0.0049119850187266615,0.017073133414932863,0.003945692883895154,,0.012275379229871642,0.01643712574850307,0.009842931937172715,0.0017670157068062791,0.011738555067144387
Dim 151,0.016591760299625502,0.003296382730455058,0.01051685393258429,0.01708996328029399,0.023567415730337223,0.02266666666666681,0.012275379229871652,0.008102544910179662,0.0011845549738219896,0.0019044502617801004,0.011719597201561627
Dim 160,0.005425361155698244,0.012917152858809825,0.00018164794007490635,0.00229192166462665,0.015181647940075024,0.02129400749063688,0.010810968494749088,0.031298652694610817,0.015562827225130917,0.002048429319371722,0.011701261678378408
Dim 96,0.018212948100588607,0.000974329054842474,0.00394569288389516,0.017611689106487388,0.016179775280899054,0.0149794007490638,0.013663943990665131,0.015834580838323377,0.014155759162303678,0.0012172774869109956,0.011677539665397967
Dim 15,0.02237827715355822,0.01158109684947489,0.017662921348314705,0.009686352509179978,0.015436329588015128,0.007348314606741649,0.011896149358226358,0.016197604790419182,0.004397905759162276,0.00017670157068062822,0.011676165353377302
Dim 770,,,,,0.013151685393258512,,,,0.010196335078533967,,0.011674010235896239
Dim 109,0.016222578919208176,0.028103850641773676,0.0037078651685393386,0.0008491432068543361,0.024011235955056345,0.0029007490636703704,0.007817969661610214,0.0022717065868263324,0.021511780104712087,0.009339005235602042,0.011673588454385292
Dim 498,0.02517924023542017,0.019364060676779527,0.007827715355805301,0.023909118727050396,0.012773408239700489,0.012020599250936383,0.00542007001166858,0.0051758982035927745,0.004797120418848141,0.00012434554973821994,0.011659157666953999
Dim 591,0.011391118245050867,0.005414235705950958,0.008089887640449475,0.008046205630354972,0.002352059925093602,,0.048996499416569514,0.00505988023952092,0.014496073298429323,0.0010143979057591628,0.011651150889686532
Dim 348,0.0006179775280898866,0.009089848308051268,0.017559925093633057,0.013531211750306185,0.005758426966292233,0.03294382022471927,0.03067094515752631,0.0010329341317365254,0.004077225130890033,0.0011976439790575923,0.011647995827030237
Dim 480,0.007140181915462898,0.03544340723453907,0.011170411985018794,0.003260403916768697,0.004803370786516912,0.021400749063670586,0.0017444574095682574,0.01124251497005995,0.0165772251308901,0.0036780104712041705,0.011646073288369942
Dim 302,0.018322632423756136,0.03365810968494753,0.007003745318352154,0.013508261933904689,0.0008988764044943732,0.0020112359550561554,0.015536756126021024,0.004681886227544872,0.017087696335078565,0.0036583769633507673,0.011636757737250626
Dim 803,,,,,0.004589887640449503,,,,0.018619109947644017,,0.01160449879404676
Dim 619,0.0005350454788657039,0.01091015169194863,0.018108614232209917,0.01567778457772359,0.004411985018726648,,0.036633605600933566,0.010568862275449164,0.001236910994764398,0.0063219895287957755,0.011600549933268598
Dim 459,0.02883895131086162,0.00903150525087509,0.002181647940074876,0.005175948592411356,0.011977528089887703,0.024138576779026394,0.009008168028004623,0.0014895209580838241,0.022480366492146627,0.0016557591623036624,0.011597797260367578
Dim 585,0.006029962546816516,0.004754959159859949,0.00836329588014987,0.032721848225214366,0.0032059925093632703,,0.014089848308051376,0.025726047904191668,0.009018324607329795,0.00044502617801047117,0.01159503392433192
Dim 194,0.008306581059390137,0.022497082847141234,0.012593632958801573,0.0052157282741739,0.0023464419475655108,0.003780898876404496,0.02175612602100355,0.018166167664670708,0.019960732984293218,0.0013154450261780115,0.011593883765962234
Dim 117,0.013311931514178758,0.0010443407234539091,0.013106741573033794,0.015928702570379604,0.004314606741573081,0.024649812734082593,0.006184364060676747,0.010958083832335397,0.01937827225130893,0.007035340314136083,0.01159121963151589
Dim 259,0.016950240770465547,0.0002567094515752626,0.027342696629213636,0.0046236230110160105,0.007955056179775332,0.006666666666666767,0.027526254375729305,0.02121257485029947,0.0014594240837696327,0.001806282722513086,0.011579952874102404
Dim 223,0.01263777421080796,0.015099183197199547,0.03494943820224735,0.01898102815177498,0.011632958801498174,0.00452434456928844,0.010647607934655733,0.0006998502994011978,0.005916230366492117,0.0006348167539267017,0.011572323248729222
Dim 290,0.01163723916532913,0.00019253208868144698,0.023074906367041393,0.010997552019583941,0.0033258426966291965,0.005147940074906434,0.013681446907817987,0.038413173652694706,0.007251308900523518,0.0016426701570680599,0.011536461203027582
Dim 629,0.015077581594435528,0.014305717619603307,0.00861797752808996,0.006130660954712422,0.0013782771535580357,,0.006791131855309177,0.03486901197604799,0.013736910994764383,0.0027225130890052266,0.011514420307280672
Dim 100,0.01194489031567683,0.006336056009334853,0.015574906367041355,0.008372093023255846,0.003794007490636719,0.03041198501872673,0.007957992998833084,0.012118263473053965,0.015209424083769641,0.003370418848167522,0.011509003762849655
Dim 372,0.009828785446763055,0.030000000000000037,0.020910112359550755,0.01330936352509198,0.009308988764044998,0.0013127340823969888,0.008331388564760739,0.013068862275449166,0.006891361256544461,0.002009162303664914,0.011497075857826708
Dim 571,0.01535848047084006,0.013267211201866991,0.010269662921348361,0.007106793145654864,0.007816479400749138,,0.02026837806301052,0.01387350299401203,0.012742146596858621,0.0027683246073298327,0.011496775489074492
Dim 652,0.011243980738362818,0.042893815635939365,0.008704119850187335,0.003546511627907014,0.006054307116104976,,0.018162193698949877,0.009547155688622817,0.0025916230366492036,0.0007198952879581154,0.011495955853409057
Dim 80,0.007327447833065872,0.020805134189031536,0.007672284644194818,0.005295287637698986,0.030859550561797896,0.010110486891385828,0.01094515752625436,0.00011227544910179642,0.019430628272251362,0.0023298429319371645,0.011488809593671963
Dim 157,0.0074772605671482705,0.011738623103850657,0.023900749063670564,0.0034378824969400696,0.00011048689138576774,0.020661048689138737,0.012952158693115527,0.01871631736526951,0.013946335078534043,0.001930628272251305,0.011487149022130445
Dim 63,0.016754949170679573,0.012176196032672119,0.004492509363295932,0.0023317013463891945,0.005677902621722939,0.01819475655430725,0.033348891481913674,0.00570733532934127,0.011570680628272227,0.004548429319371705,0.011480335184796587
Dim 1001,,,,,0.012606741573033788,,,,0.0103403141361256,,0.011473527854579694
Dim 659,0.0196308186195828,0.024539089848308108,0.0046011235955056694,0.004712362301101695,0.00487640449438208,,0.018628938156359468,0.01696107784431142,0.004123036649214634,0.005019633507853381,0.011454720557402138
Dim 649,0.0011744248261102105,0.02950408401400238,0.005217228464419542,0.02288402692778477,0.0025786516853932217,,0.012526254375729297,0.0025860778443113604,0.026191099476439807,0.000399214659685864,0.011451229141541829
Dim 316,0.020147137506688204,0.0014469078179696598,0.02248501872659191,0.0013326193390452723,0.013584269662921488,0.01651685393258444,0.010945157526254351,0.010991766467065924,0.016740837696335092,0.0002748691099476441,0.011446543778540399
Dim 939,,,,,0.0007078651685393204,,,,0.02217931937172778,,0.01144359227013355
Dim 218,0.008111289459604154,0.008191365227537864,0.02146441947565562,0.03048653610771134,0.006741573033707933,0.00613670411985028,0.0027537922987164436,0.00853667664670662,0.019672774869109965,0.002133507853403135,0.011422863909200335
Dim 154,0.006634563937934773,0.004130688448074655,0.005698501872659267,0.008049265605875188,0.01264794007490644,0.008717228464419522,0.0217094515752626,0.030063622754491162,0.0012696335078534035,0.015183246073298443,0.011410414231477544
Dim 577,0.012870518994114512,0.016155192532088723,0.010945692883895203,0.015501835985312299,0.018089887640449644,,0.004655775962660421,0.01694610778443116,0.005634816753926674,0.001865183246073293,0.011407223531439102
Dim 286,0.014866238630283628,0.005414235705950959,0.013316479400749159,0.00705936352509187,0.004838951310861488,0.01758988764044957,0.007240373395565882,0.020520209580838406,0.013337696335078536,0.009862565445026119,0.011404600096989561
Dim 736,0.009601391118245112,0.002648774795799286,0.017619850187266098,0.02348684210526337,0.010219101123595553,,0.029480746791131867,0.0036489520958083565,0.002205497382198946,0.003723821989528777,0.011403886398759706
Dim 16,0.004101123595505577,0.001306884480746789,0.014992509363296009,0.015533965728274372,0.009280898876404505,0.003348314606741553,0.001493582263710616,0.03877994011976062,0.01872382198952887,0.006465968586387397,0.011402700961035631
Dim 798,,,,,0.0011966292134831318,,,,0.02155759162303669,,0.01137711041825991
Dim 435,0.033726591760299754,0.01247957992998833,0.020988764044944028,0.001875764993880022,0.005290262172284714,0.005337078651685482,0.0056709451575262275,0.00966317365269467,0.016767015706806315,0.001806282722513086,0.011360545879262263
Dim 857,,,,,0.006378277153558136,,,,0.016328534031413655,,0.011353405592485896
Dim 457,0.008416265382557608,0.01507001166861144,0.006307116104869006,0.013434822521420026,0.010370786516853994,0.0029794007490636268,0.01838973162193705,0.018944610778443144,0.010876963350785283,0.008730366492146544,0.011352007518668772
Dim 962,,,,,0.009335205992509425,,,,0.013363874345549746,,0.011349540169029585
Dim 295,0.01738897806313543,0.020980163360560106,0.01787640449438225,0.009351285189718533,0.012591760299625538,0.0033951310861423086,0.010460910151691932,0.00754491017964073,0.011007853403141317,0.0028926701570680534,0.011349006638510621
Dim 690,0.004927768860353135,0.02076429404900821,0.0060786516853933515,0.005342717258262031,0.009402621722846513,,0.008868144690781747,0.029891467065868288,0.00821335078534026,0.008625654450261732,0.011346074507568362
Dim 240,0.0027180310326377463,0.004743290548424711,0.02743632958801511,0.01405905752753998,0.011668539325842745,0.016408239700374628,0.004358226371061823,0.015000000000000065,0.01680628272251311,0.00025523560209424076,0.011345323241850416
Dim 490,0.004812734082397,0.003943990665110829,0.005970037453183615,0.01942625458996348,0.018861423220973936,0.0032790262172284453,0.028074679113185546,0.017369011976048003,0.010287958115183184,0.0013481675392670155,0.011337328297254106
Dim 726,0.005313001605136433,0.0044690781796965905,0.02484269662921369,0.01944461444308462,0.00602996254681659,,0.007281213535589218,0.012432634730538997,0.018036649214659712,0.004181937172774848,0.01133686533972341
Dim 503,0.02021401819154639,0.018535589264877514,0.008183520599251,0.010875152998776082,0.007161048689138653,0.00024531835205992495,0.006213535589264835,0.018731287425149745,0.022886125654450303,0.0003141361256544502,0.01133597328901689
Dim 113,0.023073836276083646,0.016662777129521633,0.013213483146067503,0.006136780905752821,0.00919850187265923,0.00785205992509371,0.0076196032672111525,0.007859281437125765,0.020674083769633575,0.001007853403141362,0.01132982611322904
Dim 598,0.015131086142322135,0.02941656942823808,0.006421348314606832,0.019547123623011194,0.0075842696629214125,,0.0017036172695449215,0.002720808383233518,0.017297120418848212,0.0020157068062827154,0.011315294449889891
Dim 625,0.019489031567683286,0.002432905484247361,0.03102808988764066,0.012951346389229056,7.490636704119857e-06,,0.012473745624270718,0.009483532934131789,0.012041884816753891,0.0018586387434554933,0.011307407342679595
Dim 115,0.010133761369716504,0.027187864644107364,0.00738764044943826,0.002767747858017132,0.01004868913857682,0.019209737827715536,0.01438739789964997,0.011470808383233607,0.009260471204188424,0.001210732984293194,0.011306485175893681
Dim 723,0.0008667736757624361,0.02558926487747962,0.002024344569288365,0.005688494492044135,0.01639513108614247,,0.017263710618436453,0.006111526946107739,0.0247643979057592,0.002611256544502611,0.01125721119061367
Dim 672,0.0009229534510433356,0.012998833138856497,0.0008183520599250858,0.0028059975520195782,0.012964419475655511,,0.03913652275379229,0.019550898203592872,0.010170157068062765,0.0018782722513088958,0.01124960066158409
Dim 324,0.019291064740503024,0.021581096849474943,0.015735955056179918,0.014276315789473871,0.0034662921348314582,0.0037041198501872727,0.006779463243873938,0.01197604790419167,0.009653141361256475,0.005948952879581122,0.011241244980955368
Dim 784,,,,,0.014110486891385879,,,,0.008324607329842878,,0.011217547110614378
Dim 387,0.0015302300695559019,0.006312718786464369,0.012456928838951376,0.01696297429620586,0.009867041198501946,0.016522471910112566,0.011306884480746779,0.016253742514970086,0.020706806282722538,0.0002356020942408377,0.011215540047247225
Dim 734,0.01194221508828258,0.010542590431738602,0.0019101123595505387,0.008769889840881302,0.0019438202247190747,,0.013955659276546102,0.04134730538922174,0.009744764397905701,0.0007657068062827229,0.011213562646125374
Dim 665,0.007865168539325923,0.017537922987164577,0.014563670411985122,0.01771266829865379,0.0025037453183520257,,0.0176371061843641,0.016845059880239575,0.005732984293193689,0.0005170157068062827,0.011212815735565007
Dim 505,0.014810058855002724,0.005892648774795761,0.007314606741573101,0.008540391676866637,0.01673408239700391,0.02091573033707882,0.0032263710618436214,0.019142964071856373,0.011786649214659656,0.0036780104712041666,0.011204151360188477
Dim 3,0.010428036383092611,0.016295215869311586,0.011136704119850238,0.013707160342717467,0.0070449438202247775,0.013649812734082493,0.004871645274212343,0.021564371257485063,0.009764397905759097,0.003115183246073285,0.011157747095280895
Dim 312,0.04458266452648486,0.015315052508751493,0.002037453183520573,0.0025229498164014404,0.019820224719101286,0.00038014981273408244,0.0021528588098016265,0.010228293413173726,0.014149214659685872,0.0003730366492146599,0.011156189809886963
Dim 1013,,,,,0.002249063670411954,,,,0.02003926701570683,,0.011144165343059393
Dim 62,0.015588550026752333,0.027094515752625448,0.016775280898876515,0.0028365973072215357,0.005022471910112425,0.0156292134831462,0.009754959159859935,0.01038547904191622,0.006420157068062788,0.0019240837696335028,0.01114313084182069
Dim 793,,,,,0.019322097378277312,,,,0.0029581151832460636,,0.011140106280761689
Dim 225,0.002833065810593875,0.02265460910151697,0.014125468164794092,0.006656976744186098,0.012299625468164864,0.01133146067415734,0.006901983663943937,0.02144086826347308,0.01290575916230366,0.0002486910994764398,0.011139850815261036
Dim 57,0.002742108079186709,0.03964410735122522,0.011885767790262215,0.005223378212974381,0.006715355805243532,0.015996254681648107,0.005402567094515716,0.008072604790419198,0.014666230366492151,0.001020942408376963,0.011136931658034418
Dim 495,0.00458266452648473,0.017572928821470275,0.012782771535580594,0.01894277845777259,0.011897003745318404,0.0023071161048688824,0.019218203033839004,0.018712574850299413,0.00418848167539265,0.0011452879581151834,0.011134981070914172
Dim 369,0.0060085607276618765,0.0024562427071178404,0.0035730337078651608,0.016306609547123815,0.011595505617977562,0.01197378277153561,0.033290548424737505,0.009449850299401236,0.012054973821989499,0.004594240837696316,0.011130334846310642
Dim 138,0.013814874264312514,0.018465577596266082,0.0022752808988763733,0.011653916768665964,0.000779026217228459,0.009795880149812792,0.020717619603267245,0.015381736526946157,0.006243455497382161,0.012172774869109924,0.011130014239186766
Dim 553,0.009472980203317364,0.013098016336056032,0.008290262172284688,0.009401774785801766,0.016996254681648074,,0.01503500583430577,0.020303143712574894,0.004744764397905741,0.0028141361256544426,0.01112848202772764
Dim 499,0.01970840021401829,0.008156359393232143,0.0028857677902621327,0.01757037943696473,0.006464419475655522,0.013151685393258497,0.007123687281213493,0.02381362275449105,0.011040575916230318,0.0012958115183246076,0.011121070917365078
Dim 110,0.010053504547886621,0.0021295215869311483,0.012608614232209815,0.02082925336597326,0.009647940074906394,0.016730337078651843,0.00492998833138854,0.02043787425149704,0.011884816753926686,0.0018848167539266968,0.011113666697729806
Dim 440,0.006059390048154139,0.0002450408401400234,0.01850936329588027,0.014011627906976923,0.009151685393258495,0.004290262172284679,0.026732788798133046,0.018061377245508988,0.005196335078534004,0.008874345549738169,0.011113221632860873
Dim 984,,,,,0.008402621722846506,,,,0.013815445026177984,,0.011109033374512245
Dim 93,0.0054788657035848105,0.029148191365227553,0.00429400749063674,0.0022429620563035164,0.00011423220973782776,0.016340823970037634,0.008722287047841261,0.02111901197604796,0.018756544502617826,0.004489528795811495,0.011070645511784662
Dim 487,0.018081861958266537,0.019002333722287063,0.0011123595505617857,0.01602815177478601,0.01136516853932588,0.0007565543071160984,0.01203033838973163,0.022223053892215617,0.00504581151832458,0.005058900523560191,0.011070453417617537
Dim 393,0.03371054039593386,0.0004492415402567095,0.013440074906367118,0.014046817625459243,0.0036853932584269768,0.009926966292134867,0.00011085180863477249,0.011235029940119844,0.010818062827225078,0.013252617801047126,0.01106755963956056
Dim 761,0.02403691813804187,0.00771295215869306,0.004784644194756609,0.017478580171358803,0.006938202247191084,,0.00392648774795797,0.0188772455089821,0.011767015706806268,0.0038743455497381994,0.011044043491502885
Dim 622,0.000623327982878543,0.014119019836639452,0.004805243445692949,0.016546817625459165,0.004634831460674218,,0.010565927654609088,0.007593562874251506,0.038566753926701634,0.001924083769633504,0.011042174286282229
Dim 595,0.015058855002675288,0.006936989498249663,0.00127340823970036,0.023503671970624432,0.009578651685393307,,0.018115519253208933,0.0019086826347305276,0.01909685863874348,0.003828534031413595,0.01103346343941551
Dim 107,0.016206527554842195,0.002701283547257865,0.017408239700374705,0.012998776009792108,0.004979400749063743,0.0028970037453183092,0.027683780630105077,0.009270209580838362,0.00998691099476434,0.006034031413612532,0.011016616392596924
Dim 535,0.008365436062065383,0.006394399066511045,0.01821910112359562,0.01421664626683006,0.01505617977528102,,0.013138856476079364,0.013592814371257552,0.007506544502617758,0.002604712041884807,0.011010521076235845
Dim 353,0.023879079721776466,0.017806301050175073,0.004411985018726644,0.01738984088127321,0.012338951310861487,0.011138576779026285,0.002211201866977822,0.018304640718562935,0.001812827225130887,0.00081151832460733,0.011010492289711814
Dim 25,0.025176565008025842,0.027357059509918374,0.003425093632958792,0.005671664626683068,0.007243445692883948,0.0006647940074906317,0.008494749124854099,0.01226422155688633,0.014188481675392661,0.0055824607329842645,0.011006853556807802
Dim 429,0.024783306581059556,0.007438739789964942,0.011936329588015058,0.0036811505507956498,0.005421348314606838,0.004252808988764082,0.03377479579929993,0.016302395209580885,0.0014463350785340308,0.0009620418848167547,0.010999925178543774
Dim 947,,,,,0.005608614232209838,,,,0.016387434554973837,,0.010998024393591838
Dim 237,0.0021803103263777247,0.006791131855309169,0.0036704119850187317,0.01175642594859255,0.012073033707865213,0.019273408239700533,0.034043173862310414,0.0014857784431137656,0.01847513089005241,0.0002094240837696336,0.010995822934211013
Dim 801,,,,,0.011943820224719159,,,,0.010032722513088952,,0.010988271368904056
Dim 73,0.03159443552701992,0.0005950991831971998,0.002601123595505582,0.011455018359853224,0.003265917602996233,0.00974157303370791,0.024842473745624285,0.020434131736526973,0.0016557591623036622,0.0036060209424083594,0.010979155288914336
Dim 235,0.004122525414660207,0.018057176196032733,0.011795880149812797,0.007951346389228913,0.005853932584269767,0.014005617977528202,0.010268378063010484,0.03623877245508992,0.00024214659685863882,0.0011714659685863878,0.010970724179507807
Dim 179,0.0010406634563937885,0.009696616102683733,0.043762172284644435,0.004882190942472562,0.012232209737827784,0.008846441947565599,0.012887981330221726,0.0063023952095807995,0.0014528795811518324,0.008507853403141316,0.010961140399568359
Dim 749,0.0032530765115034448,0.003739789964994146,0.013554307116104964,0.00984700122399025,0.017514981273408406,,0.004603267211201844,0.01641841317365277,0.027257853403141397,0.0022840314136125593,0.010941413476845529
Dim 146,0.003584804708400179,0.01831971995332558,0.03126779026217249,0.0018803549571603162,0.024001872659176197,0.005546816479400839,0.0021936989498249656,0.007305389221556879,0.013710732984293202,0.0015968586387434512,0.010940803881405411
Dim 49,0.0037613697164258562,0.024457409568261396,0.009511235955056223,0.00977050183598535,0.004599250936329645,0.008571161048689194,0.010040840140023303,0.026710329341317472,0.0065575916230366,0.0052486910994764165,0.010922838126460145
Dim 108,0.004970572498662377,0.0042648774795799056,0.011619850187265947,0.022637698898409015,0.017001872659176163,0.00609737827715365,0.029906651108518142,0.003656437125748467,0.006073298429319336,0.0028926701570680512,0.010912130682090106
Dim 59,0.017675227394328565,0.005484247374562394,0.004490636704119907,0.012391370869033181,0.014676029962546936,0.0020131086142321833,0.01785880980163364,0.010542664670658753,0.020863874345549795,0.002945026178010459,0.010894099591467582
Dim 525,0.016704119850187292,0.004708284714118995,0.0025112359550561454,0.012135862913096823,0.014878277153558172,,0.003278879813302197,0.014075598802395253,0.02147251308900527,0.00826570680628267,0.010892275455222537
Dim 640,0.030545746388443127,0.0015110851808634736,0.0014569288389512935,0.0020960832313341206,0.017361423220973962,,0.006260210035005797,0.00707335329341316,0.012781413612565433,0.01881544502617806,0.01087796542530316
Dim 933,,,,,0.014262172284644282,,,,0.007480366492146551,,0.010871269388395416
Dim 951,,,,,0.013400749063670551,,,,0.00833115183246068,,0.010865950448065615
